Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
1423,0.588235294,0.25,0.209645597,0.24017699,1,1.0,0.0,0.333333333,1,0.0,0.0,0.681818182,0.4,1,1.0,0.6,0.555555556,0.5,0.036764706,0.098360656,0.0,0,1.0,1.0,0.666666667,0.10625,0.666666667,1.0,1.0,0.75,0.75,0.75,1.0,0.121545004,0.666666667,0.0,0.075243846,0.138788871,1.0,1.0,1,1.0,0.352601357,0.0,0.0,0.329603158,0.333333333,0.0,0.333333333,0.0,0.125,0.333333333,0.666666667,0.083333333,1.0,0.0,0.2,0.8,0.046728972,1.0,0.5,0.296191819,0.666666667,1.0,1.0,0.16336056,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.181818182,0.5,0.666666667,0.75,11.82407989,0,0,0
358,0.588235294,0.25,0.273780385,0.230636741,1,1.0,0.0,0.333333333,1,0.0,0.0,0.045454545,0.4,1,1.0,0.6,0.444444444,0.5,0.227941176,0.524590164,0.0,0,0.9,0.9,0.0,0.0,0.333333333,1.0,1.0,0.75,0.75,0.25,0.666666667,0.154854713,0.666666667,0.0,0.124477473,0.18690671,1.0,0.5,1,1.0,0.465244223,0.0,0.0,0.434898964,0.333333333,0.0,0.333333333,0.5,0.375,0.333333333,0.333333333,0.333333333,1.0,0.333333333,0.0,0.8,0.289719626,1.0,0.5,0.37235543,0.666666667,1.0,1.0,0.625437573,0.164533821,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.636363636,0.25,0.666666667,0.75,11.80559508,0,0,0
154,0.0,0.75,0.388581117,0.458041967,1,1.0,0.0,0.333333333,1,0.0,0.0,0.772727273,0.4,1,0.75,0.6,0.555555556,0.75,0.352941176,0.557377049,0.5,0,0.8,0.7,0.0,0.0,0.333333333,1.0,0.5,0.75,0.75,1.0,0.333333333,0.076009922,1.0,0.732700136,0.043195541,0.262193126,1.0,0.75,1,1.0,0.500045393,0.0,0.0,0.467430251,0.333333333,0.0,0.333333333,0.0,0.125,0.333333333,0.333333333,0.166666667,1.0,0.333333333,0.8,0.8,0.448598131,0.666666667,0.5,0.3977433,0.666666667,1.0,1.0,0.477246208,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.181818182,0.5,0.666666667,0.75,12.36734079,1,0,0
344,0.588235294,0.75,0.406640306,0.375373908,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.954545455,0.4,1,1.0,0.6,0.222222222,0.5,0.022058824,0.06557377,1.0,0,0.3,0.2,0.666666667,0.385,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.004961021,0.666666667,0.0,0.769159313,0.275613748,1.0,1.0,1,1.0,0.612224257,0.0,0.0,0.572292319,0.0,0.0,0.666666667,0.0,0.25,0.333333333,1.0,0.333333333,1.0,0.333333333,1.0,0.8,0.028037383,0.666666667,0.5,0.3977433,0.666666667,1.0,1.0,0.577596266,0.131627057,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.5,0.666666667,0.75,12.49125159,0,0,0
306,0.0,0.75,0.495063747,0.406718859,1,1.0,0.0,0.333333333,1,0.0,0.0,0.681818182,0.4,1,0.75,0.6,0.444444444,0.5,0.022058824,0.049180328,0.0,0,0.9,0.9,1.0,0.15375,0.666666667,1.0,1.0,0.75,0.75,0.25,1.0,0.259390503,0.666666667,0.0,0.248954947,0.327332242,1.0,1.0,1,1.0,0.677305433,0.0,0.0,0.633128617,0.333333333,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.5,1.0,0.0,0.2,0.8,0.028037383,1.0,0.75,0.626234133,0.666666667,1.0,1.0,0.196032672,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.25,0.666666667,0.75,12.63101353,0,0,0
1304,0.0,0.75,0.46117107,0.371780208,1,1.0,0.0,0.333333333,1,0.0,0.0,0.818181818,0.4,1,0.75,0.6,0.333333333,0.5,0.007352941,0.032786885,0.0,0,1.0,1.0,0.666666667,0.1425,0.666666667,1.0,1.0,0.75,0.75,0.75,0.833333333,0.0,0.666666667,0.0,0.750580585,0.264484452,1.0,1.0,1,1.0,0.596626008,0.0,0.0,0.557711456,0.0,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.416666667,1.0,0.0,0.2,0.8,0.009345794,0.666666667,0.75,0.588152327,0.666666667,1.0,1.0,0.242707118,0.10786106,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.272727273,0.0,0.666666667,0.75,12.35449265,0,0,0
613,0.235294118,0.75,0.388581117,0.433105131,1,1.0,0.0,0.333333333,1,0.0,0.0,0.681818182,0.4,1,0.75,1.0,0.444444444,0.5,0.058823529,0.147540984,0.0,0,1.0,1.0,0.666666667,0.0675,0.666666667,1.0,1.0,0.75,0.75,0.75,1.0,0.175407512,0.666666667,0.0,0.143520669,0.212602291,1.0,1.0,1,1.0,0.513991595,0.306089744,0.0,0.609731644,0.333333333,0.0,0.666666667,0.5,0.375,0.333333333,1.0,0.416666667,1.0,0.333333333,0.6,1.0,0.074766355,0.666666667,0.5,0.374471086,0.666666667,1.0,1.0,0.186697783,0.223034735,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.909090909,0.75,0.666666667,0.75,12.47418956,1,0,0
1146,0.176470588,0.25,0.335613777,0.307005135,1,1.0,0.0,0.333333333,1,0.0,0.0,0.181818182,0.4,1,0.75,0.2,0.444444444,0.625,0.573529412,0.93442623,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.25,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.483975848,0.170540098,1.0,1.0,1,1.0,0.430564905,0.28525641,0.0,0.54884507,0.0,0.0,0.333333333,0.0,0.375,0.333333333,0.333333333,0.5,1.0,0.333333333,0.8,0.4,0.728971963,0.333333333,0.25,0.158674189,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.636363636,0.0,0.666666667,0.5,11.91170158,0,0,0
281,0.235294118,0.75,0.50420347,0.423001136,1,1.0,0.0,0.333333333,1,0.0,0.0,0.454545455,0.4,1,0.75,1.0,0.333333333,0.625,0.132352941,0.31147541,0.0,0,0.7,0.7,0.666666667,0.2125,0.666666667,1.0,0.5,0.75,0.75,0.75,1.0,0.074592488,0.666666667,0.0,0.179284719,0.13207856,1.0,0.75,1,1.0,0.476024667,0.431089744,0.0,0.629930451,0.0,0.0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.416666667,1.0,0.333333333,0.6,0.8,0.168224299,1.0,0.5,0.405500705,0.666666667,1.0,1.0,0.0,0.153564899,0.0,0.385826772,0.0,0.0,0,0.75,1.0,0.0,0.0,0.25,0.666666667,0.75,12.33929149,0,0,0
1250,0.0,0.75,0.388581117,0.335012433,1,1.0,0.0,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.75,0.6,0.444444444,0.75,0.419117647,0.950819672,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.333333333,0.094613749,0.5,0.065128901,0.114259173,0.143371522,1.0,0.5,1,1.0,0.410426754,0.0,0.0,0.38365693,0.0,0.0,0.333333333,0.0,0.375,0.333333333,0.333333333,0.333333333,1.0,0.0,0.2,0.8,0.53271028,0.333333333,0.25,0.194640339,0.666666667,1.0,1.0,0.0,0.146252285,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.25,0.666666667,0.75,11.68687877,0,0,0
1414,0.0,0.75,0.530341853,0.417853392,1,1.0,0.333333333,0.333333333,1,0.5,0.0,0.454545455,0.4,1,0.75,0.6,0.444444444,0.5,0.029411765,0.06557377,0.0,0,1.0,1.0,1.0,0.22875,0.666666667,1.0,1.0,0.75,1.0,0.25,1.0,0.172927002,0.666666667,0.0,0.403158384,0.301800327,1.0,1.0,1,1.0,0.64657284,0.0,0.0,0.604400537,0.333333333,0.0,0.666666667,0.0,0.25,0.333333333,0.666666667,0.416666667,1.0,0.333333333,0.8,0.8,0.037383178,1.0,0.5,0.437235543,0.666666667,1.0,1.0,0.192532089,0.080438757,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.727272727,0.75,0.0,0.25,12.45683136,0,0,0
1081,0.0,0.75,0.495063747,0.418670584,1,1.0,0.0,0.333333333,1,0.0,0.0,0.545454545,0.4,1,0.75,0.6,0.555555556,0.75,0.272058824,0.081967213,0.0,0,1.0,1.0,0.666666667,0.09,0.666666667,0.666666667,0.5,0.5,0.75,0.25,0.666666667,0.116229624,0.666666667,0.0,0.279609847,0.20589198,1.0,1.0,1,1.0,0.50185464,0.0,0.0,0.46912149,0.0,0.5,0.666666667,0.0,0.375,0.333333333,0.666666667,0.25,1.0,0.0,0.2,0.8,0.345794393,0.666666667,0.5,0.37235543,0.666666667,1.0,1.0,0.064177363,0.0,0.0,0.42519685,0.0,0.0,0,0.75,1.0,0.0,0.818181818,0.5,0.0,0.25,11.88448902,0,0,0
401,0.588235294,0.75,0.219516581,0.478179468,1,1.0,1.0,0.333333333,1,0.0,0.0,0.5,0.4,1,1.0,0.6,0.444444444,0.5,0.088235294,0.213114754,0.0,0,0.8,0.8,0.0,0.0,0.666666667,1.0,1.0,0.75,0.75,0.25,1.0,0.139262934,0.666666667,0.0,0.220157919,0.206219313,1.0,1.0,1,1.0,0.510773356,0.0,0.0,0.477458489,0.333333333,0.0,0.333333333,0.5,0.125,0.333333333,1.0,0.166666667,1.0,0.666666667,0.8,0.8,0.112149533,1.0,0.5,0.352609309,0.666666667,1.0,1.0,0.140023337,0.054844607,0.0,0.0,0.466666667,0.0,0,0.75,1.0,0.0,1.0,0.5,0.666666667,0.75,12.41105223,0,0,0
469,0.0,0.75,0.570180263,0.425430939,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.954545455,0.4,1,0.75,0.6,0.444444444,0.5,0.007352941,0.032786885,0.0,0,1.0,1.0,1.0,0.155,0.666666667,1.0,1.0,0.75,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.755225267,0.266121113,1.0,1.0,1,1.0,0.600817928,0.0,0.0,0.561629961,0.0,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.416666667,1.0,0.333333333,0.8,0.8,0.009345794,0.666666667,0.75,0.610719323,0.666666667,1.0,1.0,0.0,0.080438757,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.25,0.666666667,0.75,12.4292162,0,0,0
505,0.823529412,0.75,0.049425304,0.112345023,1,1.0,0.0,0.333333333,1,0.0,0.0,0.5,0.4,1,1.0,1.0,0.555555556,0.5,0.257352941,0.590163934,0.0,0,0.7,0.5,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.666666667,0.045535082,0.5,0.335820896,0.047840223,0.139934534,1.0,0.5,1,1.0,0.355712395,0.249465812,0.0,0.486675493,0.0,0.5,0.666666667,0.5,0.375,0.333333333,0.333333333,0.333333333,1.0,0.333333333,0.4,0.8,0.327102804,0.333333333,0.5,0.310296192,0.666666667,1.0,1.0,0.303383897,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.75,0.666666667,0.75,11.89818787,0,0,0
535,0.235294118,0.75,0.466207065,0.379899489,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.590909091,0.4,1,0.75,1.0,0.444444444,0.5,0.014705882,0.049180328,0.0,0,1.0,1.0,0.0,0.0,0.666666667,1.0,1.0,1.0,1.0,0.75,0.833333333,0.0,0.666666667,0.0,0.328379006,0.115711948,1.0,1.0,1,1.0,0.283783263,0.37767094,0.0,0.510474689,0.0,0.0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.333333333,1.0,0.333333333,0.8,0.8,0.018691589,1.0,0.5,0.284203103,0.666666667,1.0,1.0,0.116686114,0.063985375,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.818181818,0.0,0.666666667,0.75,12.08953883,0,0,0
1017,0.0,0.75,0.46117107,0.433072193,1,1.0,0.0,0.333333333,1,0.0,0.0,0.681818182,0.4,1,0.75,0.6,0.333333333,0.5,0.095588235,0.229508197,1.0,0,1.0,1.0,0.666666667,0.1225,0.666666667,1.0,1.0,0.75,0.75,1.0,1.0,0.122253721,0.666666667,0.0,0.378077102,0.246153846,1.0,1.0,1,1.0,0.569444754,0.0,0.0,0.532303082,0.333333333,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.333333333,1.0,0.333333333,0.6,0.8,0.121495327,1.0,0.5,0.337094499,0.666666667,1.0,1.0,0.134189032,0.120658135,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.75,0.666666667,0.75,12.22096126,0,0,0
904,0.0,0.75,0.321096624,0.47681439,1,1.0,0.333333333,1.0,1,1.0,0.0,0.590909091,0.4,1,0.75,0.6,0.333333333,0.5,0.0,0.016393443,1.0,0,1.0,1.0,0.666666667,0.016875,0.666666667,1.0,1.0,0.75,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.775661867,0.273322422,1.0,1.0,1,1.0,0.609064986,0.0,0.0,0.56933911,0.0,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.416666667,1.0,0.333333333,0.8,0.8,0.0,0.666666667,0.75,0.486600846,0.666666667,1.0,1.0,0.168028005,0.109689214,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.636363636,0.0,1.0,1.0,12.3883942,0,0,0
1254,0.235294118,0.75,0.388581117,0.509301933,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.5,0.4,1,0.75,1.0,0.333333333,0.75,0.242647059,0.081967213,0.0,0,0.1,0.1,0.0,0.0,0.666666667,1.0,0.5,0.5,0.75,1.0,0.5,0.022147413,1.0,0.699457259,0.016720855,0.195090016,1.0,0.5,1,1.0,0.572452187,0.34775641,0.0,0.661498166,0.333333333,0.0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.583333333,1.0,0.666666667,0.8,0.8,0.308411215,0.666666667,0.5,0.365303244,0.666666667,1.0,1.0,0.256709452,0.085923218,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.545454545,0.25,0.666666667,0.75,12.59133505,1,0,0
551,0.588235294,0.75,0.342664275,0.222065197,1,1.0,0.0,0.333333333,1,0.0,0.0,0.5,0.4,1,1.0,0.6,0.555555556,0.625,0.227941176,0.524590164,0.0,0,0.7,0.7,0.0,0.0,0.333333333,1.0,0.5,0.75,0.75,0.25,0.666666667,0.099043232,0.666666667,0.0,0.236878774,0.174959083,1.0,0.5,1,1.0,0.440245869,0.0,0.0,0.411531112,0.0,0.0,0.666666667,0.0,0.25,0.333333333,0.333333333,0.166666667,1.0,0.0,0.2,0.8,0.289719626,0.666666667,0.5,0.310296192,0.666666667,1.0,1.0,0.0,0.100548446,0.0,0.0,0.416666667,0.0,0,0.75,1.0,0.0,0.818181818,0.5,0.0,0.25,11.8493977,0,0,0
1298,0.941176471,0.25,0.189076975,0.203387148,1,1.0,0.0,0.333333333,1,0.0,0.0,0.136363636,0.4,1,1.0,0.0,0.555555556,0.5,0.007352941,0.016393443,0.0,0,1.0,1.0,0.666666667,0.05125,0.333333333,1.0,1.0,0.75,0.75,1.0,1.0,0.09691708,0.666666667,0.0,0.0,0.089525368,1.0,0.75,1,1.0,0.441306402,0.0,0.0,0.412522473,0.333333333,0.0,0.666666667,0.0,0.25,0.333333333,0.333333333,0.25,1.0,0.0,0.2,0.6,0.009345794,1.0,0.5,0.370239774,0.666666667,1.0,1.0,0.0,0.080438757,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.0,1.0,1.0,11.8493977,0,0,0
1185,0.0,0.75,0.321096624,0.645235925,0,1.0,0.0,0.333333333,1,0.0,0.5,0.863636364,0.4,1,0.75,0.6,0.444444444,0.375,0.323529412,0.737704918,1.0,0,0.3,0.2,0.666666667,0.14125,0.333333333,1.0,0.5,0.5,0.75,1.0,0.166666667,0.205350815,0.666666667,0.0,0.19182536,0.257283142,1.0,0.75,1,1.0,0.586179254,0.0,0.0,0.547946085,0.333333333,0.0,0.333333333,0.5,0.375,0.333333333,0.333333333,0.25,1.0,0.666666667,0.6,0.2,0.411214953,0.666666667,0.75,0.701692525,0.666666667,1.0,1.0,0.0,0.480804388,0.0,0.0,0.547916667,0.0,0,0.75,1.0,0.0,0.363636364,0.25,0.666666667,0.75,12.13725833,0,0,0
946,0.176470588,0.25,0.570180263,0.374731449,1,1.0,0.0,0.333333333,1,0.5,0.0,0.227272727,0.4,1,0.75,0.2,0.444444444,0.625,0.875,0.229508197,1.0,0,1.0,1.0,0.0,0.0,0.333333333,1.0,0.25,0.5,0.75,0.25,0.5,0.192771084,0.666666667,0.0,0.0,0.17806874,1.0,0.5,1,1.0,0.480188597,0.299679487,0.20979021,0.609164281,0.0,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.416666667,1.0,0.0,0.2,0.4,0.429906542,0.333333333,0.5,0.32157969,0.666666667,1.0,1.0,0.056009335,0.0,0.442028986,0.0,0.0,0.0,0,0.25,1.0,0.0,0.727272727,0.75,0.666666667,0.75,11.7352687,0,0,0
164,0.147058824,0.75,0.35637473,0.282299342,1,1.0,0.0,0.333333333,1,0.0,0.0,0.227272727,0.4,1,0.75,0.4,0.333333333,0.625,0.375,0.852459016,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.409660938,0.144353519,1.0,1.0,1,1.0,0.36747811,0.0,0.0,0.343509584,0.0,0.0,0.333333333,0.0,0.125,0.333333333,0.333333333,0.166666667,1.0,0.0,0.2,0.0,0.018691589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.272727273,0.25,0.666666667,0.75,11.54442413,0,0,1
337,0.0,0.75,0.521832514,0.467342354,1,1.0,0.333333333,1.0,1,0.5,0.0,0.909090909,0.4,1,0.75,0.6,0.222222222,0.5,0.014705882,0.032786885,1.0,0,1.0,1.0,1.0,0.125,0.666666667,1.0,1.0,1.0,0.75,1.0,1.0,0.221296953,0.666666667,0.0,0.312587088,0.314566285,1.0,1.0,1,1.0,0.662251025,0.0,0.0,0.619056123,0.333333333,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.5,1.0,0.333333333,0.8,0.8,0.018691589,1.0,0.75,0.476727786,0.666666667,1.0,1.0,0.207701284,0.093235832,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.25,0.666666667,0.75,12.8411298,0,0,0
60,0.0,0.75,0.388581117,0.335012433,1,1.0,0.0,0.0,1,0.0,0.0,0.681818182,0.4,1,0.75,0.6,0.444444444,0.75,0.264705882,0.606557377,0.0,0,0.6,0.6,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.75,0.666666667,0.111977321,0.666666667,0.0,0.068741291,0.127659574,1.0,1.0,1,1.0,0.320969356,0.0,0.0,0.300034334,0.0,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.166666667,1.0,0.0,0.2,0.4,0.327102804,0.333333333,0.25,0.248236953,0.666666667,1.0,1.0,0.228704784,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.0,0.5,0.666666667,0.75,11.7352687,0,0,0
1119,0.352941176,0.75,0.517503342,0.462697857,1,1.0,0.0,0.333333333,1,0.0,0.0,0.272727273,0.4,1,0.75,0.8,0.444444444,0.625,0.367647059,0.360655738,0.0,0,0.3,0.2,0.0,0.0,0.333333333,0.666666667,0.5,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.247561542,0.087234043,1.0,0.5,1,1.0,0.422860227,0.30982906,0.0,0.554412549,0.0,0.5,0.333333333,0.0,0.375,0.333333333,0.333333333,0.333333333,0.25,0.0,0.2,1.0,0.46728972,0.666666667,0.25,0.211565585,0.666666667,1.0,1.0,0.32672112,0.062157221,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,1.0,0.5,0.666666667,0.75,11.8493977,0,0,0
1362,0.0,0.75,0.657279409,0.49321736,1,1.0,0.333333333,0.666666667,1,0.0,0.5,0.909090909,0.4,1,0.75,0.6,0.333333333,0.5,0.029411765,0.081967213,1.0,0,1.0,1.0,1.0,0.01,0.666666667,1.0,1.0,1.0,0.75,0.75,0.666666667,0.225726435,0.666666667,0.0,0.118903855,0.250409165,1.0,1.0,1,1.0,0.575930916,0.0,0.0,0.538366189,0.333333333,0.0,0.666666667,0.0,0.375,0.333333333,0.666666667,0.416666667,1.0,0.333333333,0.8,0.8,0.037383178,1.0,0.5,0.303244006,0.666666667,1.0,1.0,0.196032672,0.065813528,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.75,0.666666667,0.75,12.46843691,0,0,0
1408,0.0,0.75,0.388581117,0.373841824,1,1.0,0.333333333,0.333333333,1,0.5,0.0,0.409090909,0.4,1,0.75,0.6,0.444444444,0.5,0.176470588,0.409836066,0.0,0,0.6,0.7,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.666666667,0.110737066,0.666666667,0.0,0.096609382,0.136333879,1.0,1.0,1,1.0,0.34584746,0.0,0.0,0.323289779,0.333333333,0.0,0.333333333,0.0,0.375,0.333333333,0.333333333,0.25,1.0,0.0,0.2,0.0,0.037383178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.181818182,0.75,0.666666667,0.75,11.62625415,1,0,1
450,0.176470588,0.25,0.321096624,0.299328966,1,1.0,0.0,0.333333333,1,0.0,0.0,0.227272727,0.4,1,0.75,0.2,0.222222222,0.75,0.433823529,0.098360656,0.0,0,0.3,0.2,0.0,0.0,0.333333333,0.666666667,0.5,0.5,0.75,0.25,0.666666667,0.05864635,0.666666667,0.0,0.147700882,0.106219313,1.0,1.0,1,1.0,0.268490946,0.269230769,0.0,0.447376612,0.0,0.0,0.333333333,0.5,0.25,0.333333333,0.333333333,0.333333333,1.0,0.0,0.2,0.4,0.242990654,0.333333333,0.25,0.217207334,0.666666667,1.0,1.0,0.0,0.321755027,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.25,0.666666667,0.75,11.69524702,0,0,0
856,0.0,0.75,0.388581117,0.326597671,1,1.0,0.333333333,0.333333333,1,0.5,0.0,0.272727273,0.4,1,0.75,0.6,0.444444444,0.875,0.352941176,0.016393443,0.0,0,0.6,0.6,0.0,0.0,0.333333333,0.666666667,0.5,0.5,0.75,0.25,0.666666667,0.116761162,0.666666667,0.0,0.176962378,0.170212766,1.0,1.0,1,1.0,0.429837847,0.0,0.0,0.401801947,0.333333333,0.0,0.333333333,0.5,0.375,0.333333333,0.333333333,0.333333333,1.0,0.0,0.2,0.4,0.448598131,0.333333333,0.25,0.183356841,0.666666667,1.0,1.0,0.0,0.190127971,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.272727273,1.0,0.666666667,0.75,11.75194237,1,0,0
1143,0.235294118,0.75,0.480916549,0.398620121,1,1.0,0.0,0.333333333,1,0.0,0.0,0.681818182,0.4,1,0.75,1.0,0.444444444,0.5,0.007352941,0.016393443,1.0,0,1.0,1.0,1.0,0.2125,0.666666667,1.0,1.0,1.0,0.75,1.0,1.0,0.203756201,0.666666667,0.0,0.146771946,0.239934534,1.0,1.0,1,1.0,0.559760409,0.727564103,0.0,0.755675697,0.333333333,0.0,1.0,0.0,0.5,0.333333333,0.666666667,0.75,1.0,0.333333333,0.6,1.0,0.009345794,0.666666667,0.75,0.741889986,0.666666667,1.0,1.0,0.145857643,0.263254113,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.272727273,0.25,1.0,1.0,12.95953852,0,0,0
1137,0.176470588,0.75,0.495063747,0.391316766,1,1.0,0.0,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.75,0.2,0.555555556,0.5,0.426470588,0.967213115,0.0,0,1.0,1.0,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.333333333,0.049610206,0.666666667,0.0,0.349280074,0.168903437,1.0,0.5,1,0.666666667,0.426915568,0.117521368,0.0,0.467430251,0.0,0.0,0.333333333,0.0,0.375,0.333333333,0.333333333,0.333333333,1.0,0.0,0.2,0.8,0.542056075,0.333333333,0.25,0.203102962,0.666666667,1.0,1.0,0.0,0.0,0.173913043,0.0,0.0,0.0,0,0.75,1.0,0.0,0.272727273,0.5,0.666666667,0.25,11.68687877,0,0,0
1300,0.0,0.75,0.471175462,0.343002,1,1.0,0.0,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.75,0.6,0.444444444,0.75,0.375,0.278688525,1.0,0,0.8,0.8,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.060240964,0.5,0.614654003,0.0,0.203927987,1.0,1.0,1,1.0,0.498227455,0.0,0.0,0.465730886,0.333333333,0.0,0.333333333,0.5,0.375,0.333333333,0.666666667,0.333333333,1.0,0.0,0.2,0.8,0.476635514,0.666666667,0.25,0.215091678,0.666666667,1.0,1.0,0.254375729,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.363636364,1.0,0.666666667,0.75,11.94470788,0,0,0
438,0.147058824,0.25,0.321096624,0.299328966,1,1.0,0.0,0.333333333,1,0.0,0.0,0.181818182,0.4,1,0.75,0.4,0.555555556,0.75,0.610294118,0.098360656,0.0,0,0.1,0.1,0.0,0.0,0.666666667,1.0,1.0,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.410589875,0.144680851,1.0,0.75,1,1.0,0.376801688,0.0,0.0,0.352225037,0.0,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.166666667,1.0,0.0,0.2,0.4,0.775700935,0.333333333,0.25,0.126939351,0.666666667,1.0,1.0,0.0,0.0,0.190217391,0.0,0.0,0.0,0,0.75,1.0,0.0,0.0,0.75,0.666666667,0.75,11.68687877,0,0,0
787,0.176470588,0.25,0.388581117,0.414368933,1,1.0,0.0,0.333333333,1,0.0,0.0,0.227272727,0.0,1,0.75,0.2,0.444444444,0.625,0.698529412,1.0,0.0,0,0.3,0.2,0.0,0.0,0.333333333,0.666666667,1.0,0.25,0.75,0.25,0.5,0.121545004,0.666666667,0.0,0.0,0.112274959,1.0,0.5,1,1.0,0.401904865,0.366452991,0.0,0.565505535,0.333333333,0.0,0.666666667,0.0,0.5,0.333333333,0.333333333,0.416666667,1.0,0.0,0.2,0.4,0.457943925,0.333333333,0.25,0.293370945,0.666666667,1.0,1.0,0.0,0.0,0.355072464,0.0,0.0,0.0,0,0.75,0.5,0.077419355,0.454545455,1.0,0.666666667,0.75,11.84222921,0,0,0
